invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,credit_term,days_late,days_overdue,is_paid,is_late,is_overdue,payment_delay,risk_category,invoice_month,invoice_quarter,amount_bucket,risk_score,predicted_late,invoice_date_str,due_date_str,payment_date_str
INV-000669,CUST-1180,2023-11-26,2023-12-11,2023-12-12,1742.68,15,1.0,0,1,1,0,1.0,Low Risk,11,4,Medium,0.9916031956672668,1.0,2023-11-26,2023-12-11,2023-12-12
INV-000670,CUST-1223,2024-07-22,2024-09-05,2024-09-07,7373.63,45,2.0,0,1,1,0,2.0,Low Risk,7,3,Large,0.8341625332832336,1.0,2024-07-22,2024-09-05,2024-09-07
INV-000671,CUST-1394,2024-05-11,2024-06-25,2024-06-25,7928.23,45,0.0,0,1,0,0,0.0,No Risk,5,2,Large,0.008012763224542141,0.0,2024-05-11,2024-06-25,2024-06-25
INV-000672,CUST-1250,2023-01-12,2023-02-11,2023-02-07,13904.66,30,-4.0,0,1,0,0,-4.0,No Risk,1,1,Large,0.16889099776744843,0.0,2023-01-12,2023-02-11,2023-02-07
INV-000673,CUST-1147,2023-11-14,2023-12-29,2023-12-30,3285.46,45,1.0,0,1,1,0,1.0,Low Risk,11,4,Medium,0.9764111638069153,1.0,2023-11-14,2023-12-29,2023-12-30
INV-000674,CUST-1442,2024-08-14,2024-09-28,2024-09-27,4388.37,45,-1.0,0,1,0,0,-1.0,No Risk,8,3,Medium,0.023310627788305283,0.0,2024-08-14,2024-09-28,2024-09-27
INV-000675,CUST-1096,2023-08-04,2023-09-03,2023-09-02,1626.25,30,-1.0,0,1,0,0,-1.0,No Risk,8,3,Medium,0.1312376707792282,0.0,2023-08-04,2023-09-03,2023-09-02
INV-000676,CUST-1257,2023-12-05,2024-01-04,2024-01-07,16858.81,30,3.0,0,1,1,0,3.0,Low Risk,12,4,XLarge,0.997668445110321,1.0,2023-12-05,2024-01-04,2024-01-07
INV-000677,CUST-1325,2024-10-22,2024-11-21,2024-11-25,5195.97,30,4.0,0,1,1,0,4.0,Low Risk,10,4,Large,0.866176962852478,1.0,2024-10-22,2024-11-21,2024-11-25
INV-000678,CUST-1493,2023-03-22,2023-04-21,2023-04-22,8761.05,30,1.0,0,1,1,0,1.0,Low Risk,3,1,Large,0.9978808164596558,1.0,2023-03-22,2023-04-21,2023-04-22
INV-000679,CUST-1004,2024-12-27,2025-01-26,2025-01-25,9012.11,30,-1.0,0,1,0,0,-1.0,No Risk,12,4,Large,0.00988569762557745,0.0,2024-12-27,2025-01-26,2025-01-25
INV-000680,CUST-1016,2024-04-29,2024-06-13,2024-07-03,15792.43,45,20.0,0,1,1,0,20.0,Low Risk,4,2,XLarge,0.9953681230545044,1.0,2024-04-29,2024-06-13,2024-07-03
INV-000681,CUST-1280,2024-01-09,2024-02-08,2024-02-08,2527.23,30,0.0,0,1,0,0,0.0,No Risk,1,1,Medium,0.2741841971874237,0.0,2024-01-09,2024-02-08,2024-02-08
INV-000682,CUST-1336,2024-12-10,2025-01-09,2025-01-09,8587.55,30,0.0,0,1,0,0,0.0,No Risk,12,4,Large,0.006199520546942949,0.0,2024-12-10,2025-01-09,2025-01-09
INV-000683,CUST-1247,2023-07-19,2023-08-18,2023-08-18,4817.42,30,0.0,0,1,0,0,0.0,No Risk,7,3,Medium,0.020340081304311752,0.0,2023-07-19,2023-08-18,2023-08-18
INV-000684,CUST-1258,2024-06-20,2024-07-05,,26490.51,15,,358,0,0,1,358.0,High Risk,6,2,XLarge,,,2024-06-20,2024-07-05,
INV-000685,CUST-1497,2024-04-10,2024-05-10,2024-05-15,2521.25,30,5.0,0,1,1,0,5.0,Low Risk,4,2,Medium,0.6207982897758484,1.0,2024-04-10,2024-05-10,2024-05-15
INV-000686,CUST-1476,2023-03-30,2023-04-14,,12545.8,15,,806,0,0,1,806.0,High Risk,3,1,Large,,,2023-03-30,2023-04-14,
INV-000687,CUST-1384,2023-09-25,2023-10-25,2023-10-30,6504.66,30,5.0,0,1,1,0,5.0,Low Risk,9,3,Large,0.8664137721061707,1.0,2023-09-25,2023-10-25,2023-10-30
INV-000688,CUST-1160,2024-10-16,2024-11-15,2024-11-16,6237.19,30,1.0,0,1,1,0,1.0,Low Risk,10,4,Large,0.7530377507209778,1.0,2024-10-16,2024-11-15,2024-11-16
INV-000689,CUST-1475,2024-07-24,2024-08-23,2024-08-23,5131.82,30,0.0,0,1,0,0,0.0,No Risk,7,3,Large,0.0036458708345890045,0.0,2024-07-24,2024-08-23,2024-08-23
INV-000690,CUST-1340,2024-05-03,2024-06-02,2024-05-30,14433.87,30,-3.0,0,1,0,0,-3.0,No Risk,5,2,Large,0.20670242607593536,0.0,2024-05-03,2024-06-02,2024-05-30
INV-000691,CUST-1152,2024-06-21,2024-08-05,2024-08-07,6069.8,45,2.0,0,1,1,0,2.0,Low Risk,6,2,Large,0.6862682104110718,1.0,2024-06-21,2024-08-05,2024-08-07
INV-000692,CUST-1396,2023-02-16,2023-03-18,2023-03-22,1451.67,30,4.0,0,1,1,0,4.0,Low Risk,2,1,Medium,0.025467853993177414,0.0,2023-02-16,2023-03-18,2023-03-22
INV-000693,CUST-1178,2023-10-15,2023-11-29,2023-12-12,13037.73,45,13.0,0,1,1,0,13.0,Low Risk,10,4,Large,0.9954258799552917,1.0,2023-10-15,2023-11-29,2023-12-12
INV-000694,CUST-1163,2023-01-16,2023-02-15,2023-02-10,11259.43,30,-5.0,0,1,0,0,-5.0,No Risk,1,1,Large,0.003937544301152229,0.0,2023-01-16,2023-02-15,2023-02-10
INV-000695,CUST-1380,2024-12-11,2025-01-10,2025-02-03,7861.32,30,24.0,0,1,1,0,24.0,Low Risk,12,4,Large,0.8073769211769104,1.0,2024-12-11,2025-01-10,2025-02-03
INV-000696,CUST-1033,2024-02-05,2024-03-21,2024-05-24,1992.65,45,64.0,0,1,1,0,64.0,Medium Risk,2,1,Medium,0.9965934157371521,1.0,2024-02-05,2024-03-21,2024-05-24
INV-000697,CUST-1417,2023-03-27,2023-04-11,2023-04-25,2256.36,15,14.0,0,1,1,0,14.0,Low Risk,3,1,Medium,0.16591185331344604,0.0,2023-03-27,2023-04-11,2023-04-25
INV-000698,CUST-1445,2023-09-07,2023-10-07,2023-10-06,1094.49,30,-1.0,0,1,0,0,-1.0,No Risk,9,3,Medium,0.10712399333715439,0.0,2023-09-07,2023-10-07,2023-10-06
INV-000699,CUST-1179,2024-01-26,2024-02-25,2024-02-24,7102.94,30,-1.0,0,1,0,0,-1.0,No Risk,1,1,Large,0.0036270131822675467,0.0,2024-01-26,2024-02-25,2024-02-24
INV-000700,CUST-1427,2023-12-01,2023-12-31,2023-12-31,1669.64,30,0.0,0,1,0,0,0.0,No Risk,12,4,Medium,0.00433918135240674,0.0,2023-12-01,2023-12-31,2023-12-31
INV-000701,CUST-1101,2024-09-20,2024-10-05,2024-10-02,1242.65,15,-3.0,0,1,0,0,-3.0,No Risk,9,3,Medium,0.0028197607025504112,0.0,2024-09-20,2024-10-05,2024-10-02
INV-000702,CUST-1268,2024-06-02,2024-07-02,2024-07-09,13629.49,30,7.0,0,1,1,0,7.0,Low Risk,6,2,Large,0.8261280059814453,1.0,2024-06-02,2024-07-02,2024-07-09
INV-000703,CUST-1323,2023-05-17,2023-06-16,2023-06-13,9086.49,30,-3.0,0,1,0,0,-3.0,No Risk,5,2,Large,0.007621213793754578,0.0,2023-05-17,2023-06-16,2023-06-13
INV-000704,CUST-1065,2024-11-18,2024-12-18,2024-12-19,3764.85,30,1.0,0,1,1,0,1.0,Low Risk,11,4,Medium,0.9909957051277161,1.0,2024-11-18,2024-12-18,2024-12-19
INV-000705,CUST-1417,2024-05-12,2024-06-11,2024-06-10,4415.0,30,-1.0,0,1,0,0,-1.0,No Risk,5,2,Medium,0.16566768288612366,0.0,2024-05-12,2024-06-11,2024-06-10
INV-000706,CUST-1168,2024-12-27,2025-02-10,2025-02-10,716.32,45,0.0,0,1,0,0,0.0,No Risk,12,4,Small,0.12746739387512207,0.0,2024-12-27,2025-02-10,2025-02-10
INV-000707,CUST-1330,2024-04-21,2024-06-20,2024-06-13,10233.23,60,-7.0,0,1,0,0,-7.0,No Risk,4,2,Large,0.00750679662451148,0.0,2024-04-21,2024-06-20,2024-06-13
INV-000708,CUST-1043,2024-08-16,2024-09-15,2024-09-17,2823.73,30,2.0,0,1,1,0,2.0,Low Risk,8,3,Medium,0.9971305727958679,1.0,2024-08-16,2024-09-15,2024-09-17
INV-000709,CUST-1044,2023-08-11,2023-09-25,2023-10-01,6401.15,45,6.0,0,1,1,0,6.0,Low Risk,8,3,Large,0.9974046349525452,1.0,2023-08-11,2023-09-25,2023-10-01
INV-000710,CUST-1285,2024-01-07,2024-02-06,2024-02-18,671.26,30,12.0,0,1,1,0,12.0,Low Risk,1,1,Small,0.8849174976348877,1.0,2024-01-07,2024-02-06,2024-02-18
INV-000711,CUST-1397,2024-02-06,2024-03-07,2024-03-10,10743.48,30,3.0,0,1,1,0,3.0,Low Risk,2,1,Large,0.6189576387405396,1.0,2024-02-06,2024-03-07,2024-03-10
INV-000712,CUST-1012,2024-03-18,2024-04-17,2024-04-20,2691.15,30,3.0,0,1,1,0,3.0,Low Risk,3,1,Medium,0.9977193474769592,1.0,2024-03-18,2024-04-17,2024-04-20
INV-000713,CUST-1095,2024-05-04,2024-06-18,2024-06-14,1634.62,45,-4.0,0,1,0,0,-4.0,No Risk,5,2,Medium,0.08981828391551971,0.0,2024-05-04,2024-06-18,2024-06-14
INV-000714,CUST-1302,2024-09-06,2024-10-06,2024-10-03,3745.53,30,-3.0,0,1,0,0,-3.0,No Risk,9,3,Medium,0.003027793252840638,0.0,2024-09-06,2024-10-06,2024-10-03
INV-000715,CUST-1386,2023-09-30,2023-10-30,2023-10-31,3049.96,30,1.0,0,1,1,0,1.0,Low Risk,9,3,Medium,0.9956701993942261,1.0,2023-09-30,2023-10-30,2023-10-31
INV-000716,CUST-1253,2024-06-09,2024-06-24,2024-07-05,11607.59,15,11.0,0,1,1,0,11.0,Low Risk,6,2,Large,0.7109566926956177,1.0,2024-06-09,2024-06-24,2024-07-05
INV-000717,CUST-1499,2023-06-08,2023-07-23,2023-07-24,3511.1,45,1.0,0,1,1,0,1.0,Low Risk,6,2,Medium,0.7691074013710022,1.0,2023-06-08,2023-07-23,2023-07-24
INV-000718,CUST-1242,2023-06-01,2023-07-16,2023-07-25,14619.24,45,9.0,0,1,1,0,9.0,Low Risk,6,2,Large,0.9802630543708801,1.0,2023-06-01,2023-07-16,2023-07-25
INV-000719,CUST-1035,2024-09-11,2024-10-26,2024-10-26,6400.39,45,0.0,0,1,0,0,0.0,No Risk,9,3,Large,0.12272308766841888,0.0,2024-09-11,2024-10-26,2024-10-26
INV-000720,CUST-1215,2023-07-07,2023-08-06,2023-08-08,10051.67,30,2.0,0,1,1,0,2.0,Low Risk,7,3,Large,0.22777433693408966,0.0,2023-07-07,2023-08-06,2023-08-08
INV-000721,CUST-1337,2023-04-08,2023-05-08,2023-05-04,4906.26,30,-4.0,0,1,0,0,-4.0,No Risk,4,2,Medium,0.0034361013676971197,0.0,2023-04-08,2023-05-08,2023-05-04
INV-000722,CUST-1090,2023-05-11,2023-06-10,2023-06-13,13597.58,30,3.0,0,1,1,0,3.0,Low Risk,5,2,Large,0.9937945604324341,1.0,2023-05-11,2023-06-10,2023-06-13
INV-000723,CUST-1264,2023-06-20,2023-07-20,2023-07-16,1952.96,30,-4.0,0,1,0,0,-4.0,No Risk,6,2,Medium,0.4282189905643463,0.0,2023-06-20,2023-07-20,2023-07-16
INV-000724,CUST-1093,2023-07-02,2023-08-01,2023-08-03,5382.45,30,2.0,0,1,1,0,2.0,Low Risk,7,3,Large,0.9978812336921692,1.0,2023-07-02,2023-08-01,2023-08-03
INV-000725,CUST-1410,2023-12-30,2024-01-29,2024-01-30,3579.05,30,1.0,0,1,1,0,1.0,Low Risk,12,4,Medium,0.5144457817077637,1.0,2023-12-30,2024-01-29,2024-01-30
INV-000726,CUST-1458,2023-02-08,2023-04-09,2023-04-14,15022.48,60,5.0,0,1,1,0,5.0,Low Risk,2,1,XLarge,0.9934729933738708,1.0,2023-02-08,2023-04-09,2023-04-14
INV-000727,CUST-1090,2024-06-10,2024-07-25,2024-08-15,16305.01,45,21.0,0,1,1,0,21.0,Low Risk,6,2,XLarge,0.9981306195259094,1.0,2024-06-10,2024-07-25,2024-08-15
INV-000728,CUST-1418,2024-05-11,2024-06-25,2024-06-27,4916.43,45,2.0,0,1,1,0,2.0,Low Risk,5,2,Medium,0.4450855851173401,0.0,2024-05-11,2024-06-25,2024-06-27
INV-000729,CUST-1115,2024-05-30,2024-07-29,2024-07-29,1748.99,60,0.0,0,1,0,0,0.0,No Risk,5,2,Medium,0.012593698687851429,0.0,2024-05-30,2024-07-29,2024-07-29
INV-000730,CUST-1105,2023-12-15,2024-01-14,2024-02-11,6916.59,30,28.0,0,1,1,0,28.0,Low Risk,12,4,Large,0.996508777141571,1.0,2023-12-15,2024-01-14,2024-02-11
INV-000731,CUST-1391,2024-02-01,2024-03-02,2024-02-26,1297.65,30,-5.0,0,1,0,0,-5.0,No Risk,2,1,Medium,0.003566041588783264,0.0,2024-02-01,2024-03-02,2024-02-26
INV-000732,CUST-1196,2024-12-22,2025-02-20,2025-03-13,18050.24,60,21.0,0,1,1,0,21.0,Low Risk,12,4,XLarge,0.8650018572807312,1.0,2024-12-22,2025-02-20,2025-03-13
INV-000733,CUST-1314,2023-06-10,2023-07-10,2023-07-12,3365.94,30,2.0,0,1,1,0,2.0,Low Risk,6,2,Medium,0.9531059861183167,1.0,2023-06-10,2023-07-10,2023-07-12
INV-000734,CUST-1114,2023-01-16,2023-03-02,2023-02-27,4796.03,45,-3.0,0,1,0,0,-3.0,No Risk,1,1,Medium,0.005278391297906637,0.0,2023-01-16,2023-03-02,2023-02-27
INV-000735,CUST-1493,2024-05-07,2024-06-06,2024-06-09,2850.47,30,3.0,0,1,1,0,3.0,Low Risk,5,2,Medium,0.9980954527854919,1.0,2024-05-07,2024-06-06,2024-06-09
INV-000736,CUST-1075,2024-03-01,2024-03-31,2024-03-31,2388.87,30,0.0,0,1,0,0,0.0,No Risk,3,1,Medium,0.0031904473435133696,0.0,2024-03-01,2024-03-31,2024-03-31
INV-000737,CUST-1413,2023-04-18,2023-05-18,2023-06-13,8864.71,30,26.0,0,1,1,0,26.0,Low Risk,4,2,Large,0.997316300868988,1.0,2023-04-18,2023-05-18,2023-06-13
INV-000738,CUST-1376,2024-03-25,2024-05-24,2024-05-27,4329.06,60,3.0,0,1,1,0,3.0,Low Risk,3,1,Medium,0.9951213002204895,1.0,2024-03-25,2024-05-24,2024-05-27
INV-000739,CUST-1420,2023-11-07,2023-12-22,2024-01-05,5084.67,45,14.0,0,1,1,0,14.0,Low Risk,11,4,Large,0.7525485754013062,1.0,2023-11-07,2023-12-22,2024-01-05
INV-000740,CUST-1217,2023-06-19,2023-07-04,2023-07-07,2201.48,15,3.0,0,1,1,0,3.0,Low Risk,6,2,Medium,0.8337618708610535,1.0,2023-06-19,2023-07-04,2023-07-07
INV-000741,CUST-1277,2024-06-29,2024-08-13,2024-08-11,9748.29,45,-2.0,0,1,0,0,-2.0,No Risk,6,2,Large,0.8661290407180786,1.0,2024-06-29,2024-08-13,2024-08-11
INV-000742,CUST-1249,2024-02-18,2024-03-19,2024-03-20,10574.83,30,1.0,0,1,1,0,1.0,Low Risk,2,1,Large,0.9949759244918823,1.0,2024-02-18,2024-03-19,2024-03-20
INV-000743,CUST-1164,2023-09-08,2023-10-08,2023-10-04,4158.28,30,-4.0,0,1,0,0,-4.0,No Risk,9,3,Medium,0.1814754605293274,0.0,2023-09-08,2023-10-08,2023-10-04
INV-000744,CUST-1394,2023-05-21,2023-06-20,2023-06-19,13552.65,30,-1.0,0,1,0,0,-1.0,No Risk,5,2,Large,0.00392756424844265,0.0,2023-05-21,2023-06-20,2023-06-19
INV-000745,CUST-1357,2023-10-01,2023-10-31,2023-11-26,4521.96,30,26.0,0,1,1,0,26.0,Low Risk,10,4,Medium,0.9468492269515991,1.0,2023-10-01,2023-10-31,2023-11-26
INV-000746,CUST-1457,2024-02-20,2024-03-21,2024-03-20,9171.03,30,-1.0,0,1,0,0,-1.0,No Risk,2,1,Large,0.003441732609644532,0.0,2024-02-20,2024-03-21,2024-03-20
INV-000747,CUST-1408,2024-08-30,2024-10-29,2024-11-01,1341.65,60,3.0,0,1,1,0,3.0,Low Risk,8,3,Medium,0.9084464311599731,1.0,2024-08-30,2024-10-29,2024-11-01
INV-000748,CUST-1192,2023-02-08,2023-03-25,2023-04-15,6520.75,45,21.0,0,1,1,0,21.0,Low Risk,2,1,Large,0.9985169768333435,1.0,2023-02-08,2023-03-25,2023-04-15
INV-000749,CUST-1227,2023-01-29,2023-02-28,2023-03-03,3955.31,30,3.0,0,1,1,0,3.0,Low Risk,1,1,Medium,0.8516917824745178,1.0,2023-01-29,2023-02-28,2023-03-03
INV-000750,CUST-1177,2024-04-21,2024-05-06,2024-05-06,5565.92,15,0.0,0,1,0,0,0.0,No Risk,4,2,Large,0.002730631735175848,0.0,2024-04-21,2024-05-06,2024-05-06
INV-000751,CUST-1099,2023-11-14,2024-01-13,2024-01-15,5369.8,60,2.0,0,1,1,0,2.0,Low Risk,11,4,Large,0.8914057612419128,1.0,2023-11-14,2024-01-13,2024-01-15
INV-000752,CUST-1496,2023-09-02,2023-11-01,2023-11-29,5434.7,60,28.0,0,1,1,0,28.0,Low Risk,9,3,Large,0.36939606070518494,0.0,2023-09-02,2023-11-01,2023-11-29
INV-000753,CUST-1036,2024-11-27,2025-01-11,2025-01-17,8043.03,45,6.0,0,1,1,0,6.0,Low Risk,11,4,Large,0.787068784236908,1.0,2024-11-27,2025-01-11,2025-01-17
INV-000754,CUST-1466,2023-09-29,2023-10-14,2023-10-15,3127.1,15,1.0,0,1,1,0,1.0,Low Risk,9,3,Medium,0.9957492351531982,1.0,2023-09-29,2023-10-14,2023-10-15
INV-000755,CUST-1497,2024-03-15,2024-03-30,,7748.57,15,,455,0,0,1,455.0,High Risk,3,1,Large,,,2024-03-15,2024-03-30,
INV-000756,CUST-1487,2023-08-27,2023-09-26,2023-09-26,13174.26,30,0.0,0,1,0,0,0.0,No Risk,8,3,Large,0.0033847400918602943,0.0,2023-08-27,2023-09-26,2023-09-26
INV-000757,CUST-1096,2024-01-12,2024-02-11,2024-02-10,1590.63,30,-1.0,0,1,0,0,-1.0,No Risk,1,1,Medium,0.13632236421108246,0.0,2024-01-12,2024-02-11,2024-02-10
INV-000758,CUST-1152,2023-09-23,2023-10-23,2023-10-22,2632.18,30,-1.0,0,1,0,0,-1.0,No Risk,9,3,Medium,0.5575535893440247,1.0,2023-09-23,2023-10-23,2023-10-22
INV-000759,CUST-1151,2023-12-25,2024-02-23,2024-02-21,2722.13,60,-2.0,0,1,0,0,-2.0,No Risk,12,4,Medium,0.06079592555761337,0.0,2023-12-25,2024-02-23,2024-02-21
INV-000760,CUST-1190,2023-12-06,2024-01-05,2024-01-07,2051.58,30,2.0,0,1,1,0,2.0,Low Risk,12,4,Medium,0.7671387195587158,1.0,2023-12-06,2024-01-05,2024-01-07
INV-000761,CUST-1224,2024-01-24,2024-02-08,2024-02-10,3361.83,15,2.0,0,1,1,0,2.0,Low Risk,1,1,Medium,0.8868777751922607,1.0,2024-01-24,2024-02-08,2024-02-10
INV-000762,CUST-1037,2024-07-30,2024-08-29,2024-08-31,11231.69,30,2.0,0,1,1,0,2.0,Low Risk,7,3,Large,0.9909762740135193,1.0,2024-07-30,2024-08-29,2024-08-31
INV-000763,CUST-1268,2024-11-19,2024-12-04,2024-12-03,15647.55,15,-1.0,0,1,0,0,-1.0,No Risk,11,4,XLarge,0.4242568612098694,0.0,2024-11-19,2024-12-04,2024-12-03
INV-000764,CUST-1369,2023-01-03,2023-01-18,2023-01-28,5350.47,15,10.0,0,1,1,0,10.0,Low Risk,1,1,Large,0.9098752737045288,1.0,2023-01-03,2023-01-18,2023-01-28
INV-000765,CUST-1183,2024-03-04,2024-04-03,2024-04-11,3791.86,30,8.0,0,1,1,0,8.0,Low Risk,3,1,Medium,0.995612382888794,1.0,2024-03-04,2024-04-03,2024-04-11
INV-000766,CUST-1013,2023-05-22,2023-06-21,2023-06-24,9342.59,30,3.0,0,1,1,0,3.0,Low Risk,5,2,Large,0.8818574547767639,1.0,2023-05-22,2023-06-21,2023-06-24
INV-000767,CUST-1279,2024-01-11,2024-02-25,2024-02-26,741.61,45,1.0,0,1,1,0,1.0,Low Risk,1,1,Small,0.7276597619056702,1.0,2024-01-11,2024-02-25,2024-02-26
INV-000768,CUST-1217,2024-10-31,2024-12-30,2025-01-04,2112.99,60,5.0,0,1,1,0,5.0,Low Risk,10,4,Medium,0.8595790863037109,1.0,2024-10-31,2024-12-30,2025-01-04
INV-000769,CUST-1355,2023-11-20,2023-12-20,2023-12-25,767.16,30,5.0,0,1,1,0,5.0,Low Risk,11,4,Small,0.6558449268341064,1.0,2023-11-20,2023-12-20,2023-12-25
INV-000770,CUST-1361,2023-05-26,2023-06-25,2023-06-28,2095.28,30,3.0,0,1,1,0,3.0,Low Risk,5,2,Medium,0.9957614541053772,1.0,2023-05-26,2023-06-25,2023-06-28
INV-000771,CUST-1286,2023-10-20,2023-12-04,2023-12-04,2660.81,45,0.0,0,1,0,0,0.0,No Risk,10,4,Medium,0.23470115661621094,0.0,2023-10-20,2023-12-04,2023-12-04
INV-000772,CUST-1273,2024-10-26,2024-11-25,2024-12-02,16028.85,30,7.0,0,1,1,0,7.0,Low Risk,10,4,XLarge,0.8302016258239746,1.0,2024-10-26,2024-11-25,2024-12-02
INV-000773,CUST-1369,2024-03-07,2024-04-06,2024-04-06,539.77,30,0.0,0,1,0,0,0.0,No Risk,3,1,Small,0.9886001944541931,1.0,2024-03-07,2024-04-06,2024-04-06
INV-000774,CUST-1062,2024-12-05,2025-01-19,2025-01-20,3521.48,45,1.0,0,1,1,0,1.0,Low Risk,12,4,Medium,0.8689323663711548,1.0,2024-12-05,2025-01-19,2025-01-20
INV-000775,CUST-1084,2024-08-07,2024-08-22,2024-09-22,8067.94,15,31.0,0,1,1,0,31.0,Medium Risk,8,3,Large,0.9942731261253357,1.0,2024-08-07,2024-08-22,2024-09-22
INV-000776,CUST-1368,2024-02-03,2024-03-04,2024-02-28,6826.62,30,-5.0,0,1,0,0,-5.0,No Risk,2,1,Large,0.0044421060010790825,0.0,2024-02-03,2024-03-04,2024-02-28
INV-000777,CUST-1217,2023-12-10,2024-01-09,2024-01-09,15825.7,30,0.0,0,1,0,0,0.0,No Risk,12,4,XLarge,0.9382354021072388,1.0,2023-12-10,2024-01-09,2024-01-09
INV-000778,CUST-1342,2023-05-20,2023-06-19,2023-07-07,5590.6,30,18.0,0,1,1,0,18.0,Low Risk,5,2,Large,0.05410540848970413,0.0,2023-05-20,2023-06-19,2023-07-07
INV-000779,CUST-1397,2023-07-06,2023-08-05,2023-08-04,6630.41,30,-1.0,0,1,0,0,-1.0,No Risk,7,3,Large,0.46395501494407654,0.0,2023-07-06,2023-08-05,2023-08-04
INV-000780,CUST-1187,2023-03-02,2023-04-16,2023-04-14,1129.12,45,-2.0,0,1,0,0,-2.0,No Risk,3,1,Medium,0.25690510869026184,0.0,2023-03-02,2023-04-16,2023-04-14
INV-000781,CUST-1019,2024-01-15,2024-01-30,2024-01-28,2229.17,15,-2.0,0,1,0,0,-2.0,No Risk,1,1,Medium,0.0031705014407634735,0.0,2024-01-15,2024-01-30,2024-01-28
INV-000782,CUST-1177,2024-12-10,2025-01-09,2025-01-09,1180.67,30,0.0,0,1,0,0,0.0,No Risk,12,4,Medium,0.005623909644782543,0.0,2024-12-10,2025-01-09,2025-01-09
INV-000783,CUST-1100,2024-03-15,2024-04-29,2024-04-26,7770.47,45,-3.0,0,1,0,0,-3.0,No Risk,3,1,Large,0.0068521639332175255,0.0,2024-03-15,2024-04-29,2024-04-26
INV-000784,CUST-1396,2023-11-15,2023-12-15,2023-12-13,6496.07,30,-2.0,0,1,0,0,-2.0,No Risk,11,4,Large,0.1000143364071846,0.0,2023-11-15,2023-12-15,2023-12-13
INV-000785,CUST-1445,2023-10-29,2023-11-28,2023-11-29,6315.93,30,1.0,0,1,1,0,1.0,Low Risk,10,4,Large,0.5340554118156433,1.0,2023-10-29,2023-11-28,2023-11-29
INV-000786,CUST-1233,2023-12-10,2024-01-24,2024-02-05,2428.07,45,12.0,0,1,1,0,12.0,Low Risk,12,4,Medium,0.9022006988525391,1.0,2023-12-10,2024-01-24,2024-02-05
INV-000787,CUST-1403,2023-01-11,2023-02-10,2023-02-28,2256.66,30,18.0,0,1,1,0,18.0,Low Risk,1,1,Medium,0.41532623767852783,0.0,2023-01-11,2023-02-10,2023-02-28
INV-000788,CUST-1076,2023-03-03,2023-04-17,,5811.29,45,,803,0,0,1,803.0,High Risk,3,1,Large,,,2023-03-03,2023-04-17,
INV-000789,CUST-1265,2023-08-14,2023-09-28,2023-09-28,2876.96,45,0.0,0,1,0,0,0.0,No Risk,8,3,Medium,0.42011699080467224,0.0,2023-08-14,2023-09-28,2023-09-28
INV-000790,CUST-1455,2023-06-02,2023-07-02,2023-07-09,2172.59,30,7.0,0,1,1,0,7.0,Low Risk,6,2,Medium,0.9977203011512756,1.0,2023-06-02,2023-07-02,2023-07-09
INV-000791,CUST-1284,2024-12-11,2025-01-10,,3272.43,30,,169,0,0,1,169.0,High Risk,12,4,Medium,,,2024-12-11,2025-01-10,
INV-000792,CUST-1206,2024-07-17,2024-09-15,2024-10-10,2896.93,60,25.0,0,1,1,0,25.0,Low Risk,7,3,Medium,0.9958035349845886,1.0,2024-07-17,2024-09-15,2024-10-10
INV-000793,CUST-1223,2024-07-24,2024-08-23,2024-08-19,2456.82,30,-4.0,0,1,0,0,-4.0,No Risk,7,3,Medium,0.018629856407642365,0.0,2024-07-24,2024-08-23,2024-08-19
INV-000794,CUST-1384,2024-08-06,2024-09-20,2024-09-20,1843.43,45,0.0,0,1,0,0,0.0,No Risk,8,3,Medium,0.10135145485401154,0.0,2024-08-06,2024-09-20,2024-09-20
INV-000795,CUST-1052,2024-10-21,2024-11-20,2024-11-22,7037.1,30,2.0,0,1,1,0,2.0,Low Risk,10,4,Large,0.8305882811546326,1.0,2024-10-21,2024-11-20,2024-11-22
INV-000796,CUST-1339,2024-07-28,2024-08-27,2024-08-26,17065.93,30,-1.0,0,1,0,0,-1.0,No Risk,7,3,XLarge,0.008997521363198757,0.0,2024-07-28,2024-08-27,2024-08-26
INV-000797,CUST-1367,2023-11-06,2023-12-06,2023-12-02,4763.78,30,-4.0,0,1,0,0,-4.0,No Risk,11,4,Medium,0.9292916655540466,1.0,2023-11-06,2023-12-06,2023-12-02
INV-000798,CUST-1144,2023-08-31,2023-10-30,2023-10-28,5871.98,60,-2.0,0,1,0,0,-2.0,No Risk,8,3,Large,0.046821244060993195,0.0,2023-08-31,2023-10-30,2023-10-28
INV-000799,CUST-1373,2024-05-07,2024-07-06,2024-07-03,7548.49,60,-3.0,0,1,0,0,-3.0,No Risk,5,2,Large,0.19552698731422424,0.0,2024-05-07,2024-07-06,2024-07-03
INV-000800,CUST-1069,2024-01-01,2024-01-31,2024-03-15,6589.63,30,44.0,0,1,1,0,44.0,Medium Risk,1,1,Large,0.8442734479904175,1.0,2024-01-01,2024-01-31,2024-03-15
INV-000801,CUST-1099,2023-11-26,2023-12-11,2023-12-20,2496.06,15,9.0,0,1,1,0,9.0,Low Risk,11,4,Medium,0.907811164855957,1.0,2023-11-26,2023-12-11,2023-12-20
